order_id,product_id
9029,377
9030,2013
9031,3363
9031,2558
9031,902
9032,2623
9032,3055
9033,3072
9033,2034
9033,2339
9034,2451
9034,772
9034,544
9034,41
9035,4200
9036,3265
9036,791
9036,150
9036,1807
9037,3058
9037,3927
9038,2345
9038,2047
9039,330
9039,91
9039,3479
9040,4960
9040,2887
9040,601
9041,2368
9041,2649
9041,1182
9041,2124
9041,247
9042,1284
9042,3883
9043,4039
9043,3992
9043,1053
9043,3328
9043,1632
9044,4587
9045,1558
9045,1754
9045,784
9045,4193
9045,242
9046,4825
9046,2756
9046,1475
9046,827
9046,2968
9047,1132
9047,2571
9047,3223
9047,2300
9048,2020
9048,3272
9049,2928
9049,3063
9049,568
9050,4680
9050,3925
9051,1536
9051,3269
9051,1836
9051,2030
9051,1149
9052,817
9052,3873
9052,248
9052,2328
9052,3034
9053,1803
9053,3869
9054,1484
9054,3631
9054,4310
9054,3229
9054,2177
9055,3609
9055,3062
9055,3034
9056,4593
9056,867
9056,290
9057,1145
9057,3678
9057,4101
9057,1014
9057,2692
9058,2764
9058,2106
9058,2427
9059,2660
9059,3380
9059,1029
9059,1828
9060,3064
9060,3570
9060,1415
9060,1836
9061,1274
9061,4052
9062,1019
9062,1287
9062,4168
9062,4226
9062,774
9063,825
9064,2052
9064,4573
9064,4796
9064,2310
9065,4264
9065,27
9065,159
9065,4460
9066,4648
9066,2106
9066,254
9066,2270
9067,1694
9067,3405
9067,2714
9067,3897
9068,1722
9068,4199
9068,3882
9068,4898
9069,4669
9069,1378
9069,2664
9069,492
9070,4522
9070,4495
9070,3886
9070,546
9071,1165
9071,3961
9071,696
9072,2597
9072,3606
9072,3444
9073,198
9073,2694
9073,2201
9073,3661
9073,4683
9074,2154
9075,1422
9076,2057
9076,2211
9076,2556
9076,4679
9076,571
9077,2571
9077,2366
9077,1735
9078,2346
9078,3834
9078,93
9078,718
9079,3563
9079,1032
9079,1910
9080,607
9081,3683
9082,1632
9082,2373
9083,2408
9084,1809
9084,3666
9084,516
9084,4316
9084,3128
9085,2773
9086,3579
9086,4590
9086,3287
9086,2341
9087,3392
9087,4917
9088,2072
9089,1927
9089,608
9089,4182
9089,2974
9090,340
9090,3986
9090,1928
9091,1959
9091,3495
9092,339
9093,1198
9093,1368
9093,388
9093,748
9094,2950
9094,2356
9094,938
9095,1139
9096,2430
9096,4862
9096,685
9097,2864
9097,4367
9098,4547
9099,1690
9099,519
9100,2148
9100,2858
9100,4121
9101,860
9101,2710
9101,4485
9101,4597
9101,334
9102,1404
9103,1228
9103,1108
9103,4649
9103,1881
9103,2211
9104,725
9104,3174
9104,4060
9105,2263
9106,1819
9106,3214
9106,3945
9107,4062
9107,1183
9108,3589
9109,4858
9109,1331
9109,1995
9109,3242
9109,3971
9110,4731
9111,75
9111,2638
9111,1206
9112,3289
9112,4315
9113,4106
9113,357
9114,2534
9115,866
9115,1067
9115,3056
9115,3965
9116,4316
9116,2410
9116,4813
9116,1189
9117,1044
9117,2038
9117,973
9117,4170
9118,571
9118,2502
9119,2655
9119,1793
9119,3076
9119,506
9119,3945
9120,3270
9120,2888
9121,4405
9122,346
9123,2087
9124,2389
9124,3358
9124,1218
9125,3989
9125,476
9125,4781
9125,4346
9125,1578
9126,563
9126,1830
9126,606
9127,3618
9128,4157
9128,1652
9129,4609
9129,2413
9129,3428
9129,2864
9130,3467
9131,3858
9132,1461
9132,4785
9132,2390
9132,4295
9133,827
9134,4124
9134,1641
9135,2738
9136,914
9136,3263
9136,1314
9136,4446
9136,138
9137,713
9137,510
9137,254
9137,1886
9137,672
9138,4245
9138,1548
9138,588
9138,4164
9138,2563
9139,3379
9140,872
9141,3150
9141,1138
9141,3988
9141,177
9141,377
9142,1357
9142,4438
9143,3543
9143,2248
9144,2458
9144,505
9144,3435
9144,983
9144,3008
9145,3013
9146,3378
9146,3878
9146,3698
9146,3633
9146,2315
9147,1578
9147,1521
9147,795
9147,2324
9147,906
9148,3538
9148,4895
9149,2232
9150,2715
9150,2724
9150,544
9150,3403
9150,4749
9151,3253
9152,4534
9152,3131
9152,1435
9153,3060
9153,4916
9153,1065
9153,1274
9154,489
9154,88
9155,1917
9155,2241
9156,1545
9157,2232
9157,1891
9157,2298
9158,1793
9159,2344
9159,3436
9160,4637
9161,515
9161,174
9161,4831
9161,1631
9162,3397
9163,2197
9163,1861
9164,3458
9164,3080
9165,1429
9166,1934
9166,3975
9167,2829
9167,3883
9167,1500
9168,3557
9168,1277
9169,4575
9169,4174
9169,4258
9169,999
9170,865
9171,3247
9171,2264
9171,1762
9171,4816
9171,3678
9172,145
9173,4756
9173,3757
9174,1896
9174,687
9174,4011
9175,4692
9176,1560
9176,2953
9176,2840
9176,4157
9177,3602
9177,3299
9177,758
9178,1683
9178,3579
9178,2071
9178,1854
9178,2844
9179,4945
9179,1615
9179,3769
9179,4449
9180,894
9180,1464
9181,3103
9181,3912
9181,4057
9182,3067
9182,4206
9183,4071
9183,144
9183,3932
9183,4055
9184,64
9184,2940
9184,137
9184,2144
9184,1962
9185,2012
9185,2689
9185,294
9186,3798
9186,3778
9187,1490
9187,3295
9187,1785
9188,3426
9188,3004
9189,4986
9190,542
9190,4588
9190,1261
9190,1446
9191,130
9191,3337
9192,4997
9193,3824
9194,2261
9194,4076
9194,3539
9195,4379
9196,747
9197,455
9197,4886
9197,964
9197,978
9198,4509
9198,4713
9198,3333
9198,4605
9198,3933
9199,1308
9199,4644
9199,1970
9200,2718
9201,1582
9201,711
9202,3090
9202,3644
9203,1001
9203,3278
9204,4268
9204,2601
9205,3742
9205,1606
9206,3677
9206,3539
9206,2566
9206,3329
9206,1151
9207,2391
9208,4900
9208,1887
9208,1200
9208,2978
9208,3081
9209,251
9209,4974
9209,1631
9209,4758
9210,2392
9210,2066
9211,3243
9211,4740
9212,1720
9212,2208
9212,3308
9213,3036
9213,3507
9213,3851
9213,4579
9213,4603
9214,3216
9214,4407
9214,654
9214,845
9214,2204
9215,2388
9215,684
9215,898
9215,3337
9215,2473
9216,3910
9216,2930
9216,2800
9217,3963
9217,2425
9217,4996
9218,232
9219,1449
9219,479
9219,765
9219,2013
9219,2738
9220,2176
9220,1352
9221,4480
9222,2824
9223,1658
9223,3141
9223,199
9223,3178
9224,1485
9224,970
9224,3232
9224,3176
9224,2708
9225,1575
9225,3505
9226,2135
9227,2914
9228,4554
9228,764
9228,1937
9228,4235
9229,4632
9229,3382
9229,1984
9229,3864
9229,2044
9230,78
9230,3361
9231,662
9231,2870
9232,3606
9232,4081
9232,4692
9232,4918
9232,965
9233,593
9233,1737
9234,2355
9235,3545
9235,612
9235,4323
9236,1315
9236,3416
9237,3641
9237,667
9238,2114
9238,3273
9238,3097
9238,1338
9238,2706
9239,4781
9239,1147
9239,3609
9240,3246
9241,1060
9241,3117
9242,3407
9243,3821
9243,4191
9243,4837
9243,2493
9244,968
9244,3065
9244,3969
9245,114
9245,1722
9245,828
9246,4161
9247,3993
9248,1024
9248,3911
9249,4841
9249,2671
9250,557
9250,1088
9250,1577
9250,1908
9250,1993
9251,512
9251,1988
9251,1761
9251,767
9252,1938
9252,2047
9252,2519
9252,666
9252,2175
9253,724
9253,1338
9253,3209
9253,4960
9254,1792
9254,718
9254,2642
9255,4210
9256,4413
9256,1664
9256,66
9256,514
9257,2438
9257,595
9257,2439
9258,993
9258,63
9259,1611
9259,2609
9259,515
9260,2748
9260,3948
9260,3337
9261,2282
9262,3894
9262,644
9262,3258
9262,4889
9262,4030
9263,4482
9263,4389
9264,3306
9265,4277
9265,4553
9265,264
9265,2235
9266,1180
9266,932
9266,2159
9266,1858
9267,4157
9268,2201
9268,4122
9268,2781
9269,1063
9269,1183
9269,243
9270,2459
9271,2771
9271,3401
9271,1176
9272,1327
9273,2721
9273,4428
9273,39
9274,1022
9274,4611
9274,4810
9274,1879
9275,2157
9275,3259
9276,1697
9276,245
9276,4538
9276,4212
9276,440
9277,2524
9277,4775
9277,1915
9278,1680
9278,2439
9279,2895
9280,1171
9280,2305
9281,245
9281,1231
9281,2498
9281,2494
9281,4944
9282,782
9282,1978
9282,4237
9282,923
9283,2939
9283,4969
9283,2170
9283,774
9283,2129
9284,270
9285,4539
9285,239
9285,2434
9285,663
9285,4297
9286,3313
9286,3888
9286,2091
9286,682
9287,3935
9287,1387
9288,3258
9288,2563
9288,1103
9288,4467
9288,2351
9289,1289
9290,3855
9291,604
9292,306
9292,1393
9292,1531
9292,2023
9293,738
9293,1911
9293,875
9293,3683
9294,2985
9294,1036
9295,733
9295,2490
9296,3235
9297,2471
9298,3012
9298,4623
9299,2736
9300,1257
9301,4485
9301,163
9301,999
9301,3381
9301,550
9302,3850
9302,4820
9302,3429
9302,1717
9303,2754
9303,4322
9303,4780
9303,4527
9304,1641
9305,775
9306,2952
9306,2623
9306,4212
9306,4747
9307,3099
9307,2956
9307,4941
9307,132
9307,4102
9308,4897
9308,472
9308,3969
9309,3905
9309,3183
9309,4664
9309,1162
9309,4553
9310,1198
9310,2627
9310,433
9310,4059
9311,872
9311,1452
9311,2734
9311,3804
9312,773
9312,1987
9312,2608
9312,2581
9313,3196
9313,563
9313,1692
9313,2046
9314,2673
9315,4305
9315,3998
9315,494
9316,4011
9317,2891
9317,1768
9318,4976
9319,3484
9320,2680
9321,1168
9322,3449
9323,2149
9324,4016
9324,2435
9324,3919
9324,2281
9324,3221
9325,2022
9325,2912
9325,228
9325,3081
9326,3242
9326,3110
9326,556
9326,1522
9327,437
9327,493
9327,477
9328,2625
9328,4323
9328,391
9329,2019
9329,2216
9329,2500
9329,1374
9329,3700
9330,4785
9331,2104
9331,4473
9332,4474
9332,3806
9332,1557
9333,694
9333,1507
9333,4524
9333,1609
9334,4037
9334,189
9334,3319
9334,3508
9335,1981
9336,2765
9336,2967
9337,4829
9337,837
9337,3778
9337,3927
9337,1309
9338,179
9338,3143
9339,3026
9339,3885
9339,1385
9339,3824
9340,4347
9340,2725
9341,346
9342,3824
9342,2218
9343,646
9344,4975
9344,2512
9344,2242
9344,4475
9344,352
9345,1220
9346,2375
9346,4023
9346,4292
9346,2763
9346,4419
9347,859
9347,4880
9347,4160
9347,4569
9347,1398
9348,3550
9348,155
9348,1699
9348,3027
9349,4190
9349,1982
9349,691
9349,2204
9350,1502
9350,179
9351,232
9351,4957
9352,3772
9352,4489
9353,4641
9354,77
9354,3787
9354,789
9354,2320
9354,587
9355,888
9356,1098
9356,2571
9357,3513
9357,217
9357,192
9357,917
9357,1179
9358,2334
9358,4557
9358,2102
9358,4458
9359,4423
9360,4769
9360,2901
9360,1534
9360,4402
9361,4883
9361,3704
9361,425
9361,1977
9362,3263
9363,2370
9363,4837
9363,4172
9364,3412
9364,3237
9365,580
9365,4766
9365,4260
9365,4044
9365,1956
9366,1595
9366,941
9366,2322
9367,3133
9367,1629
9367,850
9367,484
9368,3275
9369,185
9369,4340
9369,1155
9370,2465
9370,37
9371,2091
9372,2313
9373,38
9373,169
9374,1414
9374,4251
9374,4757
9374,4039
9375,9
9376,4707
9376,902
9376,2118
9376,2132
9376,220
9377,3988
9377,1124
9377,3292
9377,3051
9377,4410
9378,1210
9379,1040
9379,2117
9379,3854
9380,1516
9380,2301
9380,3703
9381,3565
9382,3044
9382,4411
9382,1900
9383,106
9383,3267
9384,3740
9384,2386
9384,2788
9385,4321
9385,3294
9386,2217
9386,3245
9386,1828
9386,1958
9387,1538
9387,280
9387,3248
9388,4267
9388,3460
9388,3165
9388,12
9388,4100
9389,4891
9389,2082
9389,1690
9389,445
9390,2778
9390,2676
9390,4317
9390,4097
9390,4695
9391,3873
9391,2426
9391,3075
9392,2071
9393,534
9394,1861
9394,203
9394,4300
9394,117
9394,3788
9395,1461
9395,3428
9395,2930
9396,603
9397,4254
9397,4516
9397,234
9397,1091
9398,1451
9398,1767
9398,2364
9398,4469
9399,508
9399,378
9399,3266
9399,3382
9399,405
9400,4407
9400,4784
9400,3216
9400,1200
9400,883
9401,304
9401,3806
9401,4190
9401,97
9401,1416
9402,4959
9402,944
9403,2908
9403,3575
9403,4110
9403,68
9403,598
9404,2323
9404,751
9405,4324
9405,1311
9405,2560
9406,3835
9406,1485
9406,3207
9406,118
9406,3134
9407,4409
9408,986
9408,2969
9408,3126
9409,1743
9409,467
9409,1912
9409,3270
9410,3417
9411,1093
9411,725
9411,2842
9411,3373
9412,303
9412,1861
9412,2248
9412,1675
9412,4021
9413,2719
9413,4629
9413,4784
9414,1357
9414,792
9415,414
9415,3132
9415,4428
9415,3522
9416,1694
9416,3201
9416,1580
9416,134
9417,4754
9417,3894
9418,2481
9418,374
9419,789
9420,2075
9420,643
9421,3976
9421,138
9421,578
9421,1642
9422,4773
9422,4361
9423,1855
9423,2996
9423,1159
9424,1055
9424,1233
9424,3110
9425,3770
9425,538
9425,459
9425,3415
9426,2284
9426,4717
9426,4056
9426,4290
9426,1646
9427,3102
9427,3909
9427,4629
9427,4303
9427,2009
9428,3574
9428,4401
9428,2190
9428,3748
9428,4261
9429,3117
9430,3163
9430,4274
9430,4907
9430,320
9430,3709
9431,2730
9431,2410
9432,548
9432,503
9432,3201
9433,4742
9433,23
9434,386
9435,2369
9436,307
9436,4799
9436,4801
9436,839
9436,2827
9437,731
9437,1637
9437,455
9438,940
9438,2590
9438,238
9439,3635
9439,2350
9440,3826
9440,4698
9440,2489
9441,1174
9442,2874
9442,3093
9442,3658
9443,3305
9444,2146
9445,3455
9445,1747
9445,2927
9446,1928
9446,1233
9447,762
9447,3973
9447,1320
9447,3464
9448,3749
9448,2377
9448,3381
9448,778
9448,3697
9449,4290
9450,1233
9450,1580
9450,2370
9450,2748
9451,761
9451,4462
9451,1483
9451,3660
9452,3438
9452,4573
9452,2072
9452,1109
9452,2538
9453,3973
9454,3758
9454,3729
9455,3961
9455,4990
9456,1573
9456,3775
9456,4366
9456,3821
9457,1379
9457,4177
9458,1163
9458,1910
9459,1400
9460,4679
9460,3875
9460,1848
9460,1002
9461,1957
9461,2576
9461,166
9462,719
9462,3671
9463,2068
9463,1679
9463,1508
9463,4361
9464,4092
9464,399
9464,4242
9464,2464
9465,884
9465,4852
9465,1999
9466,3153
9467,1034
9468,2654
9468,2280
9469,2487
9469,3216
9469,3433
9469,561
9469,2473
9470,1193
9471,701
9471,818
9471,560
9471,2374
9471,1532
9472,1792
9472,3249
9472,779
9472,1681
9473,989
9473,658
9473,3757
9474,3475
9474,1369
9474,2294
9475,4214
9475,4683
9475,2386
9475,3317
9476,13
9476,3084
9477,1159
9477,1417
9478,1388
9478,1148
9478,4404
9478,3041
9479,3140
9479,4793
9479,2997
9480,1963
9480,4503
9480,3883
9480,3264
9480,2839
9481,437
9481,3024
9481,1118
9481,4117
9481,1746
9482,1469
9482,4580
9482,4314
9482,2656
9483,877
9483,2165
9483,301
9483,3829
9483,2873
9484,2858
9484,1007
9484,3739
9484,2060
9485,1091
9485,2275
9485,4584
9485,2210
9486,1815
9486,2606
9486,3102
9486,4779
9487,4331
9487,4756
9488,4983
9488,125
9489,3537
9489,721
9489,3981
9489,1183
9489,3155
9490,2116
9490,221
9490,823
9490,1414
9491,3810
9492,229
9492,3823
9492,3091
9492,2016
9492,3232
9493,556
9493,60
9494,4074
9494,1616
9494,3291
9495,1946
9495,432
9495,178
9495,4127
9495,832
9496,714
9496,3057
9497,930
9497,4228
9497,703
9498,834
9498,4950
9498,3352
9498,153
9499,4895
9499,4951
9500,4357
9500,318
9501,251
9501,733
9502,625
9502,2181
9502,3276
9502,4517
9502,3062
9503,3624
9503,1027
9503,4530
9504,4461
9504,1916
9504,1610
9504,1904
9505,3943
9505,2147
9506,900
9506,3129
9507,1287
9507,3994
9507,2443
9507,2135
9508,1430
9509,775
9509,3814
9509,1216
9509,831
9510,4244
9510,534
9510,1266
9510,4488
9510,3485
9511,1436
9511,2598
9512,4486
9512,3139
9512,4379
9512,4147
9512,545
9513,398
9514,1574
9514,4228
9514,3390
9514,484
9514,1806
9515,278
9515,431
9515,3401
9515,794
9515,4297
9516,2023
9517,1489
9517,3847
9517,1864
9517,1942
9518,952
9518,3112
9518,4998
9518,3650
9519,4016
9519,1133
9519,3945
9520,4181
9520,657
9521,4767
9521,984
9522,981
9522,3485
9522,4563
9522,2861
9523,2271
9523,1171
9523,845
9524,4392
9524,2070
9524,2255
9525,1452
9525,4353
9525,2462
9525,2273
9525,1169
9526,3745
9527,4047
9527,705
9527,318
9528,3758
9528,547
9529,4900
9529,402
9530,1448
9531,2659
9532,1102
9533,3151
9533,4562
9533,754
9534,1735
9535,3040
9535,2105
9536,3410
9536,3225
9536,2153
9536,4291
9536,2908
9537,1031
9537,24
9537,1536
9537,1959
9537,3763
9538,3180
9538,4667
9539,2081
9539,2792
9540,1918
9540,1037
9540,305
9541,4519
9541,1566
9541,1204
9542,316
9543,1661
9543,4635
9543,2532
9543,1763
9543,140
9544,4295
9544,4205
9545,2887
9545,4131
9545,4758
9545,4285
9545,1760
9546,1909
9546,798
9546,1240
9546,2407
9546,1564
9547,110
9547,1931
9547,1278
9547,1368
9548,2802
9548,4872
9548,2352
9549,3927
9549,4773
9549,3482
9550,2995
9550,3763
9551,1538
9552,4199
9552,2444
9553,3586
9553,2581
9554,2345
9555,785
9555,4424
9555,4559
9556,3025
9556,3832
9556,1859
9556,3595
9557,1475
9557,2389
9558,807
9558,4694
9559,2366
9560,2844
9560,1484
9561,516
9561,289
9561,4428
9562,782
9562,4233
9563,4809
9563,3296
9563,1689
9563,904
9563,3399
9564,3593
9564,633
9564,1984
9564,2771
9565,4240
9566,1945
9566,17
9566,923
9567,1040
9567,3014
9567,789
9567,949
9568,3418
9568,2802
9569,3747
9570,2690
9571,663
9571,4931
9572,658
9572,1963
9572,839
9573,133
9573,1420
9574,516
9574,3110
9574,4795
9575,1891
9575,397
9576,4053
9576,177
9577,4164
9577,3390
9578,1556
9578,683
9579,1385
9579,4262
9579,4768
9579,4796
9580,2581
9580,534
9580,1857
9580,3764
9580,4285
9581,4363
9581,104
9581,1843
9581,3724
9582,2865
9583,2547
9583,3483
9583,3344
9583,3602
9584,4675
9584,1868
9585,3535
9585,131
9585,3940
9586,2494
9586,1073
9586,1624
9587,4620
9587,1012
9587,4499
9588,3898
9589,4814
9589,2375
9589,4950
9589,3993
9590,99
9590,524
9590,368
9590,258
9591,4128
9592,586
9592,3083
9592,4484
9593,3070
9593,727
9593,4085
9594,1369
9595,766
9596,393
9596,1712
9596,4988
9596,4022
9597,4890
9598,4688
9598,3991
9598,1383
9598,1844
9598,1467
9599,3508
9599,3836
9599,3260
9599,337
9599,4292
9600,4819
9600,1336
9601,3281
9601,1957
9602,3444
9602,4790
9602,3860
9602,840
9602,3056
9603,4625
9604,4988
9604,1257
9604,3352
9605,2307
9605,3868
9606,2061
9606,3058
9606,2327
9606,3886
9607,4470
9608,4974
9608,4434
9608,1916
9608,4041
9608,4176
9609,2352
9609,1293
9609,2251
9610,2566
9611,4256
9611,3422
9611,3549
9611,2474
9612,1721
9612,2563
9612,66
9612,3447
9613,1530
9613,3294
9613,542
9613,3254
9613,4077
9614,2438
9614,386
9615,3736
9615,2458
9615,4330
9615,1532
9616,438
9617,1967
9617,504
9617,3150
9618,504
9618,3572
9618,2204
9618,1410
9619,1289
9619,75
9619,3494
9619,2818
9619,3076
9620,1612
9620,3189
9620,90
9620,1997
9621,2277
9621,1859
9621,2098
9621,1657
9621,4309
9622,3416
9622,1221
9622,713
9622,4973
9623,3293
9623,4733
9623,4804
9624,2632
9624,2155
9624,319
9624,4600
9625,3318
9625,3697
9625,3399
9625,4814
9626,4228
9626,3830
9626,747
9627,1817
9627,1971
9627,2506
9628,1891
9628,179
9629,1079
9629,994
9630,1886
9630,4994
9630,1204
9630,4661
9631,956
9631,2536
9631,2145
9631,1984
9632,1734
9633,1925
9634,4923
9634,3309
9634,51
9634,4061
9634,3808
9635,1864
9635,2804
9636,292
9636,3008
9636,1198
9636,1187
9636,2989
9637,1342
9637,1915
9637,3740
9638,1054
9638,777
9638,3694
9638,2938
9639,1170
9639,530
9639,2522
9639,3528
9639,3508
9640,1460
9640,3035
9640,2315
9641,2006
9641,42
9641,367
9642,3912
9643,3157
9644,4581
9645,2036
9645,4281
9645,2976
9645,1963
9646,1360
9646,3653
9646,2430
9646,2183
9646,602
9647,3306
9648,1886
9648,482
9648,4151
9648,3793
9649,2427
9649,1988
9650,3874
9650,1074
9650,2604
9650,3457
9651,2303
9651,838
9652,3628
9653,4432
9653,1481
9654,1
9654,4516
9654,2435
9655,1009
9655,2819
9655,3282
9656,4900
9656,2162
9656,4032
9656,3003
9657,798
9658,3028
9658,1012
9659,4760
9659,1853
9659,568
9659,2741
9659,1520
9660,1886
9661,859
9661,4181
9661,3007
9662,1178
9663,2720
9663,3353
9664,315
9664,4
9664,1087
9664,4785
9664,3017
9665,4560
9665,2869
9665,85
9666,1078
9667,2282
9667,976
9667,3542
9667,1146
9667,13
9668,4425
9669,4590
9669,4704
9670,1338
9671,2979
9671,2158
9671,3075
9671,4777
9671,663
9672,2754
9672,1902
9672,1976
9672,4446
9673,114
9673,3134
9673,1855
9673,3419
9673,3944
9674,3120
9674,3196
9674,850
9674,2607
9675,1127
9675,3349
9676,1333
9676,136
9676,3555
9676,1630
9677,881
9678,789
9679,3017
9679,341
9679,2713
9679,1248
9679,1408
9680,2001
9680,705
9681,1729
9681,4904
9681,4
9681,4445
9681,704
9682,470
9682,733
9682,942
9682,4517
9683,520
9683,1600
9683,1643
9684,3398
9685,945
9686,1179
9686,1386
9686,3936
9686,1712
9686,3349
9687,1086
9687,4117
9688,4341
9688,3397
9688,3452
9688,934
9688,1220
9689,4545
9689,2024
9689,3811
9689,1989
9690,181
9690,3024
9690,1625
9690,1742
9691,2926
9691,3764
9692,2652
9692,760
9692,2097
9692,464
9693,3115
9694,3494
9695,3370
9695,2112
9695,1136
9695,4610
9695,4644
9696,3386
9697,1873
9697,783
9697,3016
9697,2021
9697,1822
9698,1661
9699,1963
9699,3268
9699,3713
9700,2871
9700,831
9700,1397
9700,4705
9701,4533
9701,3550
9701,2567
9702,4097
9702,172
9702,4535
9702,115
9703,2498
9703,4268
9703,2419
9703,3929
9704,1608
9704,1011
9704,1499
9704,1948
9704,1704
9705,2309
9705,1304
9705,4619
9706,3713
9706,4242
9706,3345
9706,4640
9707,4767
9708,1652
9708,3420
9709,3273
9709,4054
9710,1932
9711,3263
9711,1860
9711,171
9711,296
9712,537
9712,3057
9712,4672
9713,1079
9713,3998
9713,4333
9713,4615
9714,326
9714,4356
9714,1246
9715,3192
9715,365
9715,2030
9715,1412
9715,4714
9716,476
9716,3283
9716,3844
9716,4640
9716,1283
9717,2262
9717,3175
9717,4868
9718,3206
9718,3853
9718,3503
9718,4589
9718,3673
9719,218
9719,260
9719,4452
9719,2726
9719,172
9720,3046
9720,4405
9720,2688
9720,2696
9721,3635
9721,3790
9721,4426
9721,944
9721,4529
9722,1092
9723,783
9723,2526
9724,4395
9724,535
9725,3440
9725,1658
9725,768
9725,3973
9725,2766
9726,3022
9726,2990
9726,2699
9727,2502
9728,427
9728,1448
9728,2020
9729,3769
9729,1615
9729,3345
9729,1852
9729,4398
9730,3033
9730,2875
9730,2478
9730,4129
9731,4537
9731,2151
9731,3416
9731,3962
9731,1145
9732,4320
9733,3008
9733,4456
9733,2282
9734,4931
9734,3048
9734,1340
9735,3679
9736,251
9736,625
9737,3706
9737,1917
9737,2905
9737,586
9737,1919
9738,2592
9738,4262
9738,403
9739,4494
9740,4745
9741,1746
9741,2840
9741,2681
9741,1318
9741,1696
9742,1925
9743,3502
9744,65
9745,4794
9746,2787
9746,523
9747,3004
9747,2568
9747,2957
9748,4939
9748,2242
9748,3816
9748,809
9748,4196
9749,661
9749,304
9749,2609
9750,4403
9750,806
9750,4945
9750,3980
9751,3360
9751,145
9752,4383
9752,2838
9752,4724
9752,1481
9753,4102
9753,433
9753,324
9753,3193
9754,28
9754,4266
9754,3110
9754,955
9755,306
9755,748
9755,1057
9755,2705
9755,1847
9756,410
9756,4877
9757,2288
9757,3775
9758,4832
9758,1112
9758,52
9758,195
9759,2266
9759,4716
9759,2224
9759,4502
9760,3238
9760,1682
9761,2944
9761,575
9761,4481
9761,4861
9762,1574
9762,2768
9762,3584
9762,4633
9762,4720
9763,4878
9763,1988
9764,1039
9764,1191
9765,938
9765,2576
9765,2707
9765,2458
9766,2387
9766,3574
9766,2131
9766,1691
9766,3816
9767,3287
9767,2432
9767,1000
9768,4746
9768,4040
9769,2942
9769,1156
9769,1366
9770,2220
9770,87
9770,4572
9770,1905
9770,3738
9771,992
9771,4879
9772,2633
9773,4475
9773,134
9773,1763
9773,2725
9773,1172
9774,4476
9774,1026
9774,2875
9775,1705
9775,3730
9775,4617
9776,3579
9776,3201
9777,2335
9777,3553
9777,371
9777,494
9778,941
9778,3811
9778,4284
9778,1973
9778,4282
9779,2223
9779,2892
9779,2121
9780,3339
9780,4005
9781,2120
9781,4496
9782,1098
9782,2813
9782,3862
9782,2276
9782,4848
9783,25
9783,1250
9783,1745
9783,1674
9784,2733
9784,3378
9784,1311
9784,1369
9784,286
9785,3241
9785,1190
9786,750
9786,3699
9786,3419
9786,4627
9787,1560
9787,3305
9787,3039
9787,1931
9788,4753
9788,1779
9789,65
9789,3927
9789,3503
9789,4233
9789,2228
9790,4004
9790,1318
9791,164
9791,267
9791,2336
9791,1199
9791,457
9792,4961
9793,3530
9793,2282
9793,1552
9794,3209
9794,3299
9794,2426
9794,2601
9795,3610
9795,4113
9795,3896
9795,1927
9795,1486
9796,1124
9796,1329
9796,1522
9796,2360
9796,3561
9797,4241
9797,525
9797,194
9798,3798
9798,4125
9798,1196
9798,97
9799,3977
9799,1105
9800,891
9800,4151
9800,1975
9800,1107
9801,1762
9801,1591
9801,3623
9801,3327
9802,1788
9802,1767
9802,1975
9803,4750
9803,4708
9804,954
9804,3757
9804,4120
9805,4065
9805,3405
9805,2634
9806,2373
9806,3534
9807,1515
9808,4816
9808,2017
9808,2655
9808,1682
9808,1102
9809,3861
9810,1933
9810,2281
9810,2562
9811,992
9812,3415
9812,2241
9812,2562
9812,582
9812,2943
9813,783
9813,3697
9813,2934
9813,1745
9814,2177
9814,529
9815,212
9815,538
9816,1081
9816,1755
9817,2135
9817,485
9817,4614
9817,976
9818,3634
9818,3250
9818,705
9818,1430
9819,1270
9819,1599
9819,1796
9819,3578
9820,2949
9820,4411
9820,251
9820,2071
9820,3746
9821,369
9822,2901
9822,3412
9822,1905
9823,3956
9824,3718
9825,1057
9825,2747
9825,1508
9825,4699
9825,4379
9826,4005
9826,4379
9826,3382
9826,3902
9827,732
9828,2481
9829,4781
9829,3640
9829,1249
9829,3530
9829,2660
9830,2846
9830,1449
9831,3008
9831,1458
9831,15
9831,1222
9831,4304
9832,4201
9832,2020
9833,3061
9833,1912
9833,3602
9834,3771
9834,4109
9835,4123
9835,4670
9835,3525
9835,3770
9835,302
9836,521
9836,677
9836,397
9837,347
9837,4353
9837,4932
9838,1222
9838,2115
9839,949
9839,4480
9839,839
9840,4602
9840,1955
9841,4016
9841,4300
9842,692
9842,2883
9842,1122
9842,4645
9842,1595
9843,3994
9843,617
9844,2846
9844,3652
9844,2415
9844,3416
9844,1136
9845,1298
9845,4557
9845,4170
9845,4660
9845,1701
9846,1086
9846,122
9846,4333
9846,1541
9846,520
9847,3777
9847,1808
9847,4808
9847,660
9847,957
9848,3411
9848,3559
9848,3453
9849,4681
9849,4689
9850,498
9850,4559
9850,4689
9850,4842
9851,873
9851,3530
9851,444
9851,4279
9851,4121
9852,3669
9853,4133
9853,4033
9853,2031
9853,1714
9853,4861
9854,3719
9854,3294
9854,4701
9855,3024
9855,4296
9855,261
9855,2833
9856,4090
9857,1202
9857,4090
9857,3184
9857,903
9858,4432
9859,4202
